,job_id,title,rating,company,reviews,salary,location,skills,from_date,min_experience
1624,1624,Assistant/Field Officer-Sociologist,4.3,Wildlife Trust of India,27,0,Pilibhit,"('Administration', 'Data analysis', 'Head Business Development', 'Project implementation', 'Sociology', 'Social science', 'Finance', 'Consulting')",25 Days,0
1625,1625,Machine Learning Engineer,4.3,Samyak Infotech,18,0,Ahmedabad,"('Machine learning', 'Machine')",25 Days,0
1626,1626,Python & Spark Developer,2.0,Nextogen Technologies,4,0,"Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram","('Application deployment', 'Data analysis', 'spark', 'cassandra', 'Hadoop', 'Infrastructure', 'Stored procedures', 'SDLC')",30+ Days,0
1627,1627,Team Lead_ Billing and Collection,3.8,GTT Communications,92,0,Pune,"('Data analysis', 'Team leading', 'telco', 'Analytical', 'Billing', 'Cost', 'Inventory', 'Leadership')",27 Days,0
1628,1628,Associate.Insurance.,4.0,Aster MIMS,126,0,Kochi/Cochin,"('Insurance', 'Associate')",27 Days,0
1629,1629,Social Media Content Researcher,0.0,Cocoma Digital,0,0,Mumbai,"('Analytical skills', 'Strategic management', 'Digital media', 'Content strategy', 'Social media analytics', 'Data analysis', 'Social media', 'Strategy development')",30+ Days,0
1630,1630,Intern - Valuation,4.3,RGA,9,0,Mumbai,"('Data analysis', 'Reinsurance', 'Intern', 'Finance', 'Financial management', 'Actuarial', 'Advanced Excel', 'Management Intern')",30+ Days,0
1631,1631,Product Engineer,4.0,Copeland,211,0,Pune,"('Product management', 'Order management', 'ERP', 'Data analysis', 'Analytical', 'CAD', 'Mechanical', 'Oracle')",27 Days,0
1632,1632,Consultant - Internal Audit,0.0,Insight Advisors,0,0,Gurgaon/Gurugram,"('Internal Auditing', 'Data analysis', 'Risk compliance', 'Chartered Accounting', 'Consulting', 'Analysis', 'Data', 'Compliance')",17 Days,0
1633,1633,Motor Network - Pun,3.7,Digit Insurance,425,100000,"Pune, Maharashtra","('excel', 'Ms', 'communication skills', 'ms office', 'Networking', 'Microsoft', 'Office', 'Motors')",29 Days,0
1634,1634,Inside Sales Research Intern (US Market ),0.0,Macrohire,0,100000,Remote,"('research', 'analytical', 'market research', 'microsoft office suite', 'Inside sales', 'Analytics', 'MS Office', 'Sales')",28 Days,0
1635,1635,Trainee Engineer,4.7,Quality Hr Services,17,0,Dadra & Nagar Haveli/Silvassa,"('Supervisor', 'Training', 'Data analysis', 'Report writing', 'Electricals', 'analysis', 'reporting', 'data')",30+ Days,0
1636,1636,Associate Engineer,4.3,Shell,1435,0,Chennai,"('Technical Asset Operations', 'python', 'technical support', 'operational support', 'Quality Checks', 'data analysis', 'data management', 'petroleum engineering')",30 Days,0
1637,1637,"Interns (multiple) - Indirapuram, Gzb (Delhi NCR) - Office Based",0.0,FLY Away Consultants,0,800000,"Ghaziabad, Uttar Pradesh(Vaishali +4), Delhi / NCR","('Strong communication skills', 'Creative Skills', 'Attention to detail', 'Analytical Skills', 'Teamwork', 'Excel Report Preparation', 'Reporting', 'Excel Reporting')",29 Days,0
1638,1638,HR Operation - For Leading Bank - Jalandhar,3.8,QUESS CORP LTD,19481,100000,"Jalandhar, Punjab","('hr operations', 'joining formalities', 'operations', 'employee engagement', 'employee relations', 'mis', 'administration', 'Engagement')",17 Days,0
1639,1639,Academic Writer Economics (Ankur),2.9,Paperpedia,80,600000,Kolkata,"('Academic Research', 'Subject Matter Expertise', 'Development Economics', 'Monetory Economics', 'Economic Research', 'Academic Writing', 'economics', 'SAS')",30 Days,0
1640,1640,MBA Fresher - Management Trainee (Resource Management Group),4.1,TA Digital,138,0,Hyderabad/Secunderabad,"('Excel', 'communication skills', 'analytical', 'Power Bi', 'Stakeholder Management', 'Training management', 'Resource management', 'Training')",30+ Days,0
1641,1641,Content Writer Intern,0.0,Superhuman Race,0,0,Remote,"('Data analysis', 'Literature', 'Publishing', 'Intern', 'Social media', 'Video editing', 'Journalism', 'Research')",30+ Days,0
1642,1642,Research Associate Automotive,0.0,Counterpoint Technology Market Research,0,0,Gurgaon/Gurugram,"('Telecom', 'Data analysis', 'Excel', 'Quantitative research', 'Market intelligence', 'Market research', 'MS Office', 'Research Associate')",30+ Days,0
1643,1643,Python Developer ( Freshers Can also Apply),3.8,Reizend Private Limited,24,400000,"Trivandrum/ Thiruvananthapuram, Kerala","('Tensorflow', 'Pytorch', 'natural language processing', 'basic data structures', 'Python', 'Data Science', 'Development', 'Basic')",30+ Days,0
1644,1644,Insight Explorer ( Contact Discovery ),3.1,TLM Inside Sales Support,14,0,Nagpur,"('Online research', 'Analytical skills', 'Data analysis', 'Analytical', 'Social media', 'Research', 'Management', 'Project delivery')",30+ Days,0
1645,1645,Program Associate,0.0,Contact Eiacademy,0,0,Hyderabad/Secunderabad,"('Program Management', 'Program Associate', 'Delivery management', 'Data analysis', 'data analysis', 'Program delivery', 'MS Office', 'excel')",23 Days,0
1646,1646,Assistant Manager,3.9,Realpage,323,0,"Ghaziabad, Hyderabad/Secunderabad","('Data analysis', 'Business analytics', 'Analytical', 'Billing', 'Budgeting', 'microsoft', 'Oracle', 'Variance analysis')",30+ Days,0
1647,1647,Jr. AIML developer,3.8,Saisystems Technology,18,0,Pune,"('deep learning', 'Computer vision', 'Data analysis', 'Machine learning', 'Healthcare', 'Deployment', 'Data quality', 'data visualization')",30+ Days,0
1648,1648,Tutor,2.3,Techokids,7,0,Ahmedabad,"('Data analysis', 'Coding', 'Artificial Intelligence', 'Manager Technology', 'Scheduling', 'Resource management', 'b2c sales', 'Product marketing')",30+ Days,0
1649,1649,Machine Learning Trainee,4.9,Medtoureasy,115,0,Remote,"('Cluster analysis', 'deep learning', 'Data analysis', 'model validation', 'PDF', 'Image processing', 'Machine learning', 'Healthcare')",30+ Days,0
1650,1650,Bio Medical Engineer,4.4,Medigram Hospital,5,0,Saharanpur,"('Medical devices', 'Data analysis', 'Medical imaging', 'Image processing', 'Diagnostics', 'Healthcare', 'Research', 'Ultrasound')",30+ Days,0
1651,1651,Technician - Neurology,4.4,Aster Medcity,99,0,Cannanore/Kannur,"('Neurology',)",30+ Days,0
1652,1652,Associate Actuarial (Reinsurance),0.0,HR Central,0,0,Hybrid - Mumbai (All Areas),"('actuarial', 'reinsurance', 'insurance', 'analytics', 'excel', 'data analysis', 'sql', 'life insurance')",24 Days,0
1653,1653,Insurance Associate,4.4,Metlife,1241,0,Jaipur,"('Data analysis', 'Payment processing', 'Work management', 'Excel', 'Reconciliation', 'Billing', 'Asset management', 'Financial services')",30+ Days,0
1654,1654,Java Developer,3.6,Citylink Technology Solutions,8,0,Pune,"('Hibernate', 'Core Java', 'Web services', 'RDBMS', 'XML', 'Web development', 'Javascript', 'Unit testing')",30+ Days,0
1655,1655,SQL Server Developer,3.4,Sahibandhu,15,0,Gurgaon/Gurugram,"('Data analysis', 'Data mining', 'Reporting tools', 'SQL', 'tools', 'sql server development', 'analysis', 'development')",30+ Days,0
1656,1656,Engineer - Plant Simulation,3.2,DDSPLM Pvt. Ltd.,19,300000,"Gurgaon/ Gurugram, Haryana","('PLM', 'Shop Floor', 'Simulation', 'Analytical', 'Data Analysis', 'Process Engineering', 'Lean Manufacturing', 'Manufacturing Process')",8 Days,0
1657,1657,Strategic Growth Catalyst: Freshers Wanted For Dynamic Marketing,4.3,Accord Management,32,200000,"Vadodara/ Baroda, Gujarat","('Sales And Marketing', 'Team Skills', 'Customer Centric', 'Negotiation', 'Time Management', 'Adaptability', 'Problem Solving', 'Field Marketing')",8 Days,0
1658,1658,Associate Quality Engineer,3.9,Clinisys - India,4,0,Kolkata,"('Data analysis', 'RDBMS', 'Configuration management', 'Functional testing', 'Analytical', 'Test design', 'Agile', 'SDLC')",30+ Days,0
1659,1659,Animator,0.0,Native Krea,0,0,Chennai,"('Email marketing', 'Search engine marketing', 'digital marketing intern', 'Online marketing', 'Social media', 'Brand awareness', 'Data Analyst', 'Search engine optimization')",30+ Days,0
1660,1660,Sales Marketing Intern,0.0,ABG Group,0,100000,"Noida, Uttar Pradesh","('marketing and sales', 'Marketing Campaigns', 'marketing', 'marketing strategy', 'Marketing Management', 'Sales', 'Management', 'Campaigns')",9 Days,0
1661,1661,Trainee Officer - Purchase,4.0,VihitaChem,43,0,"Bharuch, Gujarat","('Procurement', 'Purchase', 'Raw Material', 'Data Analysis', 'Training', 'Analysis', 'Data', 'Materials')",9 Days,0
1662,1662,Social Media Specialist,2.7,Docsuggest Healthcare Services,5,0,Mumbai,"('Analytical skills', 'Production management', 'Data analysis', 'Publishing', 'PDF', 'Social media', 'Production', 'Scheduling')",30+ Days,0
1663,1663,Associate Quality Engineer,3.5,Sunquest Information Systems,28,0,Kolkata,"('Data analysis', 'RDBMS', 'Configuration management', 'Functional testing', 'Analytical', 'Test design', 'Agile', 'SDLC')",30+ Days,0
1664,1664,ANIMATOR 2D,1.9,E-drona,2,0,Kochi/Cochin,"('Graphics', 'Data analysis', 'Illustrator', 'Project management', 'Debugging', 'Animation', 'Photoshop', 'Adobe')",30+ Days,0
1665,1665,Sleep Technician,0.0,Sleep Cure Solutions,0,0,Gurgaon/Gurugram,"('Training', 'Basic', 'Data analysis', 'Usage', 'Interpersonal skills', 'Supervision', 'Data', 'Interpersonal Skill')",30+ Days,0
1666,1666,Non-Voice Process - Fresher Jobs,0.0,Ikamate,0,500000,Ahmedabad,"('International Non Voice', 'Fluent English', 'Data Analyst', 'Digital Marketing', 'Social Media Marketing', 'Communication Skills', 'Customer Support', 'Backend Process')",8 Days,0
1667,1667,Research Manager ( Account Management ),2.5,TechSci Research,49,0,Noida,"('Data analysis', 'Primary research', 'Data management', 'Consulting', 'Market research', 'Healthcare', 'Regression analysis', 'Research Associate')",30+ Days,0
1668,1668,Innovation Catalyst,3.5,Educohire,5,0,Jaipur,"('Training', 'Data analysis', 'Excel', 'Finance', 'Manager Technology', 'Management', 'Research', 'Recruitment')",30+ Days,0
1669,1669,Consultant,0.0,Doctors Door,0,0,Allahabad/Prayagraj,"('Consultant', 'Management', 'consulting')",30+ Days,0
1670,1670,Employer Branding Assistant,4.1,Global Pueblo Solutions,3,0,"Mohali, S.A.S. Nagar","('Administration', 'Data analysis', 'Content management', 'Networking', 'Social media', 'Project management', 'Employee engagement', 'Project planning')",30+ Days,0
1671,1671,GIS Technician,0.0,Shaping Spaces Pvt. Ltd,0,0,New Delhi,"('GIS', 'Data analysis', 'Image processing', 'Report writing', 'Deployment', 'GIS software', 'MS Office', 'Open source')",30+ Days,0
1672,1672,Management Trainee,0.0,Locus solution,0,0,Gurgaon/Gurugram,"('project implementation', 'Data analysis', 'project monitoring', 'project coordination', 'data collection', 'Coordination', 'Management', 'Project')",15 Days,0
1673,1673,Project Trainee,0.0,VKU Certification,0,0,Indore,"('DVR', 'Project development', 'Data analysis', 'Environmental science', 'Time management', 'Project management', 'Consulting', 'Project Trainee')",16 Days,0
1674,1674,Office Assistant : Noida : Graduate : Male : Share CV,0.0,Outpace Consulting Services,0,100000,"Noida, Uttar Pradesh","('Typing', 'office assistant', 'MIS', 'Computer Operating', 'MIS Executive', 'Office Assistance', 'Excel', 'Receptionist Activities')",16 Days,0
1675,1675,Backoffice Assistant : Noida : Graduate : Male : Share CV,0.0,Outpace Consulting Services,0,100000,"Noida, Uttar Pradesh","('Typing', 'office assistant', 'MIS', 'Computer Operating', 'MIS Executive', 'Office Assistance', 'Excel', 'Receptionist Activities')",16 Days,0
1676,1676,AI Engineer,3.1,SmartDocs Business Solutions,10,0,"Hyderabad/ Secunderabad, Telangana","('natural language processing', 'Tensorflow', 'Pytorch', 'Regression', 'Clustering', 'Processing', 'Artificial Intelligence', 'Process')",17 Days,0
1677,1677,PROJECT LEAD,4.8,Overseas Cyber Technical Services (OCTS),47,0,Karaikkudi,"('Data analysis', 'Email marketing', 'Social media', 'Analytical', 'Web development', 'Javascript', 'HTML', 'SEO')",30+ Days,0
1678,1678,Social media manager,3.5,Sporthood,15,0,"Kochi/Cochin, Thrissur/Trichur, Calicut/Kozhikode, Trivandrum/Thiruvananthapuram","('Content strategy', 'Data analysis', 'digital content', 'Media strategy', 'Social media', 'MS Office', 'Digital', 'Analysis')",30+ Days,0
1679,1679,Software Engineer,3.3,vPhrase Analytics Solutions Pvt. Ltd.,2,0,Mumbai Suburban,"('Object oriented design', 'RDBMS', 'TDD', 'Postgresql', 'MySQL', 'Schema', 'SAT', 'Data structures')",30+ Days,0
1680,1680,Management Trainee (CA Fresher),3.7,Leverage Edu,206,0,"Noida, Uttar Pradesh(Sector-126 Noida)","('financial analysis', 'financial planning', 'Forecasting', 'Auditing', 'problem - solving', 'written communication', 'accounting software', 'ca')",19 Days,0
1681,1681,Full Stack Developer,0.0,Coral It Solutions,0,0,Jaipur,"('Computer science', 'jQuery', 'Front end', 'Coding', 'XML', 'MySQL', 'Agile', 'HTML')",30+ Days,0
1682,1682,SEO and Content Writer,0.0,Aelius Venture,0,0,Ahmedabad,"('Social media marketing', 'Analytical skills', 'Data analysis', 'Finance', 'Client coordination', 'Consultancy', 'SEO', 'Information technology')",30+ Days,0
1683,1683,Digital Marketer,0.0,Aelius Venture,0,0,Ahmedabad,"('Social media marketing', 'Analytical skills', 'Data analysis', 'Finance', 'Client coordination', 'Consultancy', 'Information technology', 'analytical')",30+ Days,0
1684,1684,Catastrophe modeler  Insurance (0-1  years)  Mumbai,0.0,Crescendo Global Leadership Hiring India,0,0,Mumbai (All Areas),"('Cat Modelling', 'modeling', 'RMS', 'Touchstone', 'sql', 'Catastrophe Modeling', 'Insurance', 'Modeler')",21 Days,0
1685,1685,AM/ Manager - Corporate Strategy,3.4,Sahibandhu,15,0,Gurgaon/Gurugram,"('Solution design', 'Data analysis', 'Business research', 'MIS', 'Analytical', 'Analytical research', 'Business planning', 'Business strategy')",30+ Days,0
1686,1686,Academic Writer Economics,2.9,Paperpedia,80,600000,Kolkata,"('Academic Research', 'Subject Matter Expertise', 'Development Economics', 'STATA', 'Monetory Economics', 'Economic Research', 'Academic Writing', 'economics')",22 Days,0
1687,1687,Research Associate,3.3,Xenonstack,128,0,Mohali,"('Research And Development', 'Strategic Thinking', 'Analytical Skills', 'strong communication skills', 'Research Analysis', 'problem solving', 'Research', 'Development')",23 Days,0
1688,1688,Back Office Specialist,4.3,Serigor,10,0,New Delhi,"('Administration', 'Data analysis', 'Front end', 'Time management', 'Process improvement', 'Back office', 'data privacy', 'MS Office Word')",24 Days,0
1689,1689,Research Associate - Lead Generation,3.6,Noventiq India,11,0,New Delhi,"('Lead generation', 'Data analysis', 'Data management', 'Data modeling', 'Analytical', 'Customer retention', 'Research Associate', 'digital transformation')",24 Days,0
1690,1690,Research Associate - Lead Generation,3.6,Noventiq,11,0,New Delhi,"('Lead generation', 'Data analysis', 'Data management', 'Data modeling', 'Analytical', 'Customer retention', 'Research Associate', 'digital transformation')",24 Days,0
1691,1691,Management Trainee,0.0,Riseom Solutions Private Limited,0,0,"Indore, Madhya Pradesh","('communication skills', 'digital marketing', 'marketing', 'campaigns', 'written communication', 'recruitment', 'presentation skills', 'market research')",24 Days,0
1692,1692,Psychology Intern,1.7,Axiom Market Research &amp; Consulting,8,0,Pune,"('Data analysis', 'Share market', 'Psychology', 'Market research', 'Internship', 'analysis', 'research', 'data')",30+ Days,0
1693,1693,Management Trainee - Purchase department,3.8,HITECH RADIATORS,45,300000,"Khopoli, Maharashtra","('problem - solving', 'procurement management', 'supply chain management')",25 Days,0
1694,1694,Human Resource Recruiter,1.7,Axiom Market Research Consulting,8,0,Pune,"('Data analysis', 'Interpersonal skills', 'Share market', 'Employee engagement', 'Market research', 'Recruitment consulting', 'HR', 'MS Word')",30+ Days,0
1695,1695,Tele Caller,0.0,Legend It Solutions,0,0,Chennai,"('Help Desk', 'Customer Service', 'data analysis', 'customer relationship', 'access controls', 'Telephony support', 'Information', 'analysis')",30+ Days,0
1696,1696,Marketing Specialist,0.0,Skanda Software Solutions,0,0,Tirupati,"('Product management', 'Data analysis', 'Excel', 'Data management', 'Management systems', 'Product life cycle management', 'product life cycle', 'Human resource management')",30+ Days,0
1697,1697,Trainee Engineer (Purchase),5.0,Maitreya Consultants,2,0,Aurangabad,"('Procurement', 'Supervisor', 'Training', 'Engineer Trainee', 'Data analysis', 'SAP MM', 'Time management', 'Report writing')",30+ Days,0
1698,1698,Trainee Engineer (Prod),5.0,Maitreya Consultants,2,0,Aurangabad,"('Supervisor', 'Training', 'Engineer Trainee', 'Data analysis', 'Time management', 'Analytical', 'Report writing', 'Research')",30+ Days,0
1699,1699,Engineer Trainee (Production),5.0,Maitreya Consultants,2,0,Aurangabad,"('Supervisor', 'Training', 'Engineer Trainee', 'Data analysis', 'Time management', 'Analytical', 'Report writing', 'Production Trainee')",30+ Days,0
1700,1700,Trainee Engineer (Production),5.0,Maitreya Consultants,2,0,Aurangabad,"('Supervisor', 'Training', 'Engineer Trainee', 'Data analysis', 'Time management', 'Analytical', 'Report writing', 'Research')",30+ Days,0
1701,1701,Associate Software Engineer,3.5,Zaloni,18,0,Guwahati,"('Product management', 'Hibernate', 'Data analysis', 'Linux', 'MySQL', 'Agile', 'Data structures', 'Information technology')",30+ Days,0
1702,1702,Client Service,4.9,Cobold Digital,3,0,Gurgaon/Gurugram,"('Data analysis', 'Excel', 'Time management', 'Project management', 'Customer retention', 'Customer service', 'Sales process', 'Customer engagement')",30+ Days,0
1703,1703,IT Recruiter,5.0,Webdizer,3,0,Hyderabad/Secunderabad,"('Data analysis', 'Talent acquisition', 'Transition', 'Packaging', 'Management', 'IT recruitment', 'Recruitment', 'Transit')",30+ Days,0
1704,1704,Consultant,0.0,Kailashi Hospital,0,0,Jewar,"('medicine', 'Surgeon', 'Surgery', 'Consulting')",30+ Days,0
1705,1705,Consultant,0.0,Kailashi Hospital,0,0,Jewar,"('Radiologist', 'medicine', 'Consulting', 'Radiology')",30+ Days,0
